zip,latitude,longitude
V8V 3M8,48.42523,-123.35325
61813,39.9229,-88.5375
67570,37.7769,-97.9518
V5V 3C9,49.25248,-123.08032
68524,40.8731,-96.8015
76704,31.57265,-97.11979
36871,32.168,-85.121
93930,36.2091,-121.071
6792,41.7549,-73.0582
26047,40.5124,-80.566
34991,27.2298,-80.2978
3435,42.9337,-72.2794
41833,37.0494,-82.9347
29640,34.8763,-82.5796
17355,39.7607,-76.6988
25414,39.28,-77.85
19567,40.3905,-76.2083
11727,40.8776,-73.0024
52317,41.7609,-91.6574
43948,40.2708,-80.771
B0N 2T0,44.94315,-64.17753
63338,38.7464,-90.6536
55392,44.9434,-93.6077
15348,39.9878,-79.9956
L5K 1Z9,43.51689,-79.65981
13066,43.05818,-75.96955
V5Z 3N8,49.2631,-123.12201
61342,41.55,-89.12
11436,40.675,-73.7962
11697,40.5583,-73.9133
71050,31.9756,-93.9979
47405,39.1716,-86.5177
L3Z 0A4,44.09819,-79.58457
37601,36.33,-82.36
67073,38.3915,-97.3165
27553,36.4679,-78.2938
47885,39.46,-87.44
57003,43.7178,-96.7707
99790,64.8424,-147.719
93529,37.8196,-119.076
97132,45.3226,-122.99
77441,29.6645,-95.9357
22967,37.8241,-78.9649
52565,40.70012,-91.90992
61625,40.698,-89.616
34667,28.3938,-82.6591
63456,39.57696,-91.73442
50322,41.633,-93.7198
17967,40.8516,-76.2497
95550,40.7467,-123.773
26884,38.83539,-79.36671
95824,38.5175,-121.441
G0L 3Z0,47.94521,-69.20361
8037,39.637,-74.7602
76106,32.8073,-97.352
7403,41.0209,-74.3329
3588,44.6084,-71.1109
63437,39.89476,-92.27379
29203,34.1179,-81.0612
73772,35.8572,-98.4171
99036,47.51823,-117.19575
35471,33.3788,-88.1443
74031,36.4349,-95.5192
63673,37.83,-90.0186
45679,39.02507,-83.53297
L7A 2E6,43.73264,-79.83432
68112,41.3571,-95.9608
77213,29.7954,-95.239
17920,40.8183,-76.3386
6081,41.9063,-72.7688
45340,40.3747,-84.0451
50006,42.5141,-93.4099
99118,48.8916,-118.604
29579,33.7532,-78.9175
V4N 3M2,49.17827,-122.70069
29607,34.842,-82.34519
78264,29.1727,-98.4523
31788,31.06824,-83.62378
17221,40.0792,-77.7913
11758,40.66,-73.47
37167,35.98,-86.51
35654,34.48204,-87.65392
60420,41.0666,-88.3597
62433,39.1056,-87.6846
31312,32.20992,-81.39372
28712,35.2304,-82.7632
12302,42.8,-73.92
76309,33.896,-98.5452
37754,36.1196,-84.0415
53581,43.34082,-90.28179
88317,32.3644,-105.659
46796,41.3346,-85.4973
B0M 1P0,45.80065,-63.8594
16259,40.96118,-79.46727
88049,33.0306,-107.925
8850,40.4494,-74.4379
78021,28.509,-98.8601
62075,39.3183,-89.2952
29472,33.1029,-80.308
721 00,35.21491,25.71282
G0K 1T0,47.93603,-68.60558
35801,34.7,-86.62
93062,34.2707,-118.79
83112,42.9608,-110.948
80478,40.0107,-105.87
72921,35.4706,-94.2128
16369,41.8468,-79.1466
8666,40.2195,-74.7683
K2B,45.36889,-75.78871
91204,34.136,-118.261
43103,39.71,-82.95
90023,34.02245,-118.20003
29653,34.3062,-82.2316
1517,42.4728,-71.8395
92128,33.0024,-117.072
2814,41.91522,-71.67142
8822,40.5751,-74.83767
74728,34.02,-94.73
98225,48.75191,-122.47869
80138,39.5048,-104.738
15429,40.0125,-79.9317
46077,39.9781,-86.2873
99519,61.1904,-149.988
12051,42.32897,-73.83235
93653,37.285,-119.966
21703,39.3726,-77.43526
28433,34.45795,-78.5664
60015,42.19336,-87.86646
57000,49.11931,6.17572
2130,42.31494,-71.10455
41645,37.5428,-82.8043
97527,42.42206,-123.38728
15945,40.3588,-78.8707
37940,35.8966,-83.8525
32530,30.5987,-87.0312
31510,31.54798,-82.41652
37501,35.1,-90
45030,39.27089,-84.65967
3741,43.69975,-71.94265
13060,43.03871,-76.43317
98548,47.4532,-123.173
35559,33.88,-87.74
19966,38.5766,-75.3178
77456,28.97,-96.1055
28377,34.90572,-79.31004
31995,32.4877,-84.9701
81211,38.81083,-106.10668
73705,36.3421,-97.9033
52003,42.45211,-90.68298
4359,44.1792,-69.7604
38558,36.0033,-84.8901
28785,35.70222,-83.12222
62976,37.2154,-89.2001
73763,36.1024,-98.3286
61436,40.87764,-90.22447
59411,48.9012,-113.317
97830,44.9464,-120.193
L0N 1L0,43.94333,-80.23213
19530,40.48204,-75.75769
22947,38.0053,-78.3345
53593,42.9844,-89.5756
50025,41.67415,-94.99554
44851,41.1035,-82.407
R0A 0X0,49.64886,-96.85194
61277,41.66253,-89.98012
86506,35.36,-109.24
32147,29.6225,-81.8136
29477,33.18,-80.58
56264,44.5481,-95.9664
79058,35.6363,-101.96
39661,31.51156,-90.98094
97825,44.468,-119.532
48742,44.7272,-83.4449
43078,40.1131,-83.7762
47802,39.36226,-87.38224
22520,38.1139,-76.8308
57030,43.7606,-96.5516
49765,45.3181,-84.2074
12749,41.6913,-74.8298
56271,45.26254,-95.46823
47165,38.4972,-86.018
77210,29.7581,-95.3656
89120,47.88345,3.09648
1238,42.32603,-73.26916
13040,42.54409,-75.99277
83647,43.1328,-115.691
E9B 1N7,46.73277,-65.82979
48076,42.4974,-83.2307
J0S,45.04409,-73.89963
36330,31.4127,-85.8669
21795,39.59,-77.81
N0L,42.90923,-81.42009
49099,41.79,-85.64
85259,33.607,-111.815
7628,40.9451,-73.9922
47392,39.8964,-84.9331
13671,44.1993,-75.6074
50241,41.3265,-93.7858
6136 AK,51.00631,5.86384
95223,38.3677,-120.215
43953,40.37535,-80.70369
99026,47.7892,-117.567
77252,29.7569,-95.3659
82007,41.0803,-104.883
11978,40.82316,-72.60954
16823,40.86812,-77.74667
1719,42.5,-71.5
66732,37.8126,-95.1576
59759,45.9207,-112.194
60541,41.5124,-88.5214
95041,37.0511,-122.058
49930,47.12659,-88.55373
19713,39.6702,-75.7117
4006,-27.4561,153.03112
19109,39.9495,-75.1503
21822,38.2486,-75.6175
30213,33.56,-84.58
27017,36.41972,-80.71194
50256,41.2626,-92.8989
88799,26.00372,-98.25778
50571,42.6314,-94.5408
H1N 2E9,45.57147,-73.52096
N5W,43.00001,-81.18341
61454,40.6777,-91.0024
20164,39.0218,-77.4009
40988,36.8886,-83.527
74948,35.4,-94.6
54654,43.2651,-90.9585
12194,42.5164,-74.4613
59418,46.8407,-109.712
35463,33.0837,-87.6693
28358,34.65684,-78.72641
T2H 2B5,51.00037,-114.04708
79908,31.9005,-106.24
30095,33.9775,-84.1495
53092,43.23243,-87.98189
17039,40.3006,-76.2496
14843,42.3231,-77.6478
B0S 1P0,44.79949,-65.05081
28334,35.2485,-78.55529
44320,41.0789,-81.5822
44106,41.50189,-81.60753
22124,38.89895,-77.32632
4853,44.1539,-68.865
WR14 1UG,52.13662,-2.31998
67135,37.943,-97.5163
85625,31.9924,-109.696
33401,26.74,-80.12
66014,38.2128,-94.9862
L7J 2B1,43.63391,-80.04132
76692,31.9659,-97.3167
3240,43.5749,-71.97
55458,44.9861,-93.2708
62974,37.7706,-88.7782
53072,43.0807,-88.2675
36564,30.4788,-87.9175
62692,39.5779,-89.9206
7462,41.1947,-74.49379
46204,39.771,-86.1567
94269,38.5554,-121.497
27948,36.0144,-75.6824
J0K,45.96316,-73.47263
55616,47.23493,-91.74684
96859,21.3638,-157.891
DY8 3PZ,52.45984,-2.16106
68175,41.265,-95.9658
84761,37.91,-112.85
27514,35.90491,-79.04691
61913,39.82,-88.4452
91102,34.146,-118.144
29072,33.9989,-81.2739
74136,36.0617,-95.9402
J0E 1A0,45.43672,-72.89035
78785,30.3215,-97.7194
4986,44.5814,-69.2435
16153,41.3472,-80.1011
25810,37.5894,-81.3506
55969,44.103,-91.8024
46542,41.3939,-85.8793
86443,36.028,-114.312
81527,38.9632,-108.346
47441,39.0608,-87.1852
88401,35.16,-103.72
27515,35.9131,-79.0563
59840,46.27464,-114.15815
19124,40.0169,-75.0931
53922,43.5223,-88.7035
24120,36.7245,-80.4032
61089,42.4774,-89.8061
18829,41.78041,-76.16678
35119,33.6634,-86.7779
55080,45.71586,-93.16521
L6E 1Y6,43.90653,-79.25075
92170,32.697,-117.134
47855,39.1822,-87.2981
6375,41.4047,-72.1261
58405,46.9144,-98.6971
48374,42.4713,-83.5253
85281,33.4203,-111.929
14850,42.4355,-76.5257
45250,39.1218,-84.5452
71360,31.31404,-92.43447
50367,41.5954,-93.7652
47263,39.3098,-85.3295
30184,34.2376,-84.6688
60941,41.0154,-88.0718
79917,31.7059,-106.326
59104,45.7754,-108.582
72835,35.277,-93.3384
59746,45.3682,-113.125
80129,39.5423,-105.012
18929,40.2534,-75.0882
71826,33.1129,-93.6525
75931,31.0971,-93.969
84315,41.1783,-112.121
56186,44.07141,-96.00441
65534,37.60449,-92.30211
28434,34.43656,-78.44028
3217,43.7097,-71.589
13028,43.2937,-75.94
55068,44.71719,-93.03466
33559,28.1502,-82.4273
45032,39.5055,-83.9937
79032,34.2823,-101.9
64730,38.2706,-94.2726
66767,38.0772,-94.6982
P0S 1C0,46.45625,-83.9948
61281,41.31,-90.5
94282,38.5854,-121.493
72512,36.1501,-91.7453
74501,34.98793,-95.81429
90053,34.053,-118.239
21053,39.6917,-76.717
T0C 2P0,53.24706,-113.9275
33935,26.6279,-81.3332
98052,47.6833,-122.123
42451,37.877,-87.3796
42742,37.0633,-85.4426
44609,40.915,-80.9865
79412,33.5462,-101.857
49079,42.23298,-85.88828
83235,44.8494,-114.091
K1J,45.44734,-75.59429
29065,34.2553,-81.2638
25156,38.4086,-81.4819
88338,33.5077,-105.507
21120,39.65955,-76.67164
4239,44.5312,-70.2076
56278,45.4094,-96.5312
56637,47.5872,-93.7649
80003,39.84797,-105.07673
38762,33.8979,-90.7189
11229,40.6014,-73.9444
94601,37.7729,-122.214
73661,35.1383,-99.0255
83524,46.3445,-116.667
80428,40.7439,-106.869
69343,42.7577,-102.163
33585,28.7446,-82.0637
24938,37.9065,-80.359
78551,26.1906,-97.6956
35120,33.6693,-86.4042
11948,40.9692,-72.5561
44601,40.87637,-81.17177
48741,43.4073,-83.1717
96112,41.9018,-120.105
10963,41.4679,-74.5458
77465,28.71,-96.23
80468,39.8973,-106.093
21014,39.5372,-76.3514
1011 PG,52.36798,4.90356
16839,41.0154,-78.1182
59762,45.6893,-113.032
93718,36.7333,-119.784
75217,32.7165,-96.6834
93615,36.4976,-119.284
49903,46.2716,-88.4244
75035,33.1615,-96.7692
98303,47.16084,-122.72857
78836,28.3456,-99.6133
7642,41.0075,-74.0439
6266,41.67954,-72.17036
LS1 9SJ,53.80076,-1.54908
76508,31.0937,-97.3641
93012,34.1954,-119.004
L6A,43.83721,-79.50828
76824,31.10215,-98.53595
4963,44.5648,-69.8059
78045,27.7564,-99.43782
42167,36.7279,-85.6843
67010,37.6501,-96.9357
30828,33.3862,-82.5904
V0E,51.57884,-119.71793
21917,39.6709,-76.0998
8221,39.3476,-74.5794
48755,43.87917,-83.27201
70435,30.5641,-90.1072
60473,41.59,-87.6
14222,42.9184,-78.8769
14555,43.2563,-76.9904
60655,41.6937,-87.701
76461,32.2445,-98.3775
29683,35.0318,-82.4954
1032,42.4675,-72.8362
54829,45.60265,-91.97162
55407,44.9355,-93.2527
P6A 1Y7,46.51365,-84.33575
67737,39.11,-100.46
15674,40.2083,-79.4975
13733,42.30286,-75.45778
18415,41.7,-75.06
2361,41.9236,-70.657
25139,38.13566,-81.30261
54745,45.25,-91.15
98195,47.6536,-122.299
54822,45.3981,-91.6969
30663,33.57096,-83.60684
58219,47.4545,-96.9112
10533,41.0402,-73.8532
35478,33.2325,-87.4239
45068,39.50367,-84.01049
55006,45.78885,-93.27578
62048,38.822,-90.0785
48756,44.2265,-83.986
73857,36.2588,-99.3952
63199,38.6444,-90.3284
43551,41.5214,-83.5709
32198,29.1954,-81.0496
91334,34.2574,-118.256
74044,36.0666,-96.3642
77665,29.7841,-94.3251
1078 HJ,52.34758,4.89517
63088,38.5498,-90.5099
61709,40.4594,-88.9581
1230,42.23564,-73.41345
73562,34.1791,-98.4344
97741,44.76345,-121.26616
77411,29.7106,-95.5963
95992,39.1408,-121.616
17078,40.2909,-76.5834
5088,43.6725,-72.3092
18360,40.99009,-75.21629
29809,33.4156,-81.6948
37153,35.69007,-86.52333
94568,37.7172,-121.929
77482,29.0777,-95.9191
62835,38.0824,-88.3185
34705,28.6907,-81.7162
80021,39.8912,-105.121
43272,39.962,-83.0031
40858,36.9893,-83.389
95454,39.97146,-123.44853
62421,38.7399,-87.953
61552,40.819,-89.5693
56046,43.9786,-93.3462
30753,34.553,-85.3092
58053,46.07148,-97.30756
14560,42.6909,-77.5692
54009,45.3599,-92.5447
62660,39.8542,-90.1994
31636,30.80756,-83.1649
23326,36.7662,-76.252
57319,43.49082,-97.38562
61953,39.8153,-88.2838
T2A 1X2,51.05,-113.99905
98113,47.6716,-122.341
46278,39.8902,-86.2967
H9X,45.40973,-73.95202
78413,27.6875,-97.4041
N3A 1S6,43.38558,-80.71203
20579,38.9037,-77.0447
3465,42.8267,-72.1898
97439,44.1259,-124.031
R6W4B3,49.19125,-97.93476
41063,38.8354,-84.5143
32208,30.394,-81.6873
57193,43.5448,-96.7238
57531,43.9402,-100.479
22437,37.785,-76.758
78523,26.0019,-97.5732
V6C 0B9,49.2882,-123.11668
54127,44.7957,-88.2706
46227,39.66188,-86.11665
87191,35.1363,-106.52
62434,38.8425,-88.3117
49931,47.1004,-88.5759
20223,38.8978,-77.034
5494,44.6144,-72.9935
46939,40.9936,-86.3979
90083,33.9541,-118.399
11241,40.6932,-73.9912
22642,38.8653,-78.0512
50677,42.787,-92.4284
38362,35.7383,-88.7767
12007,42.4814,-73.9388
2916,41.84622,-71.35572
92010,33.1069,-117.287
47226,39.2855,-85.8648
47734,37.9745,-87.5738
64485,39.90648,-94.70706
1303,54.67414,25.28966
70128,30.0481,-89.9533
17019,40.0865,-77.0334
63821,36.05,-90.24
74157,36.0777,-96.056
89129,36.2453,-115.278
65250,39.0587,-92.8414
4679,44.2744,-68.3345
21863,38.2039,-75.4195
60928,40.7615,-87.8296
47640,38.4497,-87.4942
J4Y 3A3,45.45144,-73.46191
77237,29.7337,-95.499
60451,41.49809,-87.94172
22153,38.7452,-77.2324
75417,33.46,-95.21
95001,36.9774,-121.899
98055,47.4624,-122.211
33127,25.8126,-80.2056
12586,41.55051,-74.19445
35773,34.8939,-86.6849
27203,35.70791,-79.81364
43442,41.42,-83.22
46538,41.3187,-85.78781
58030,46.0231,-96.6647
11499,40.6479,-73.787
56327,45.7148,-95.6737
28562,35.1369,-77.1623
64865,36.8382,-94.5361
76197,32.7796,-97.3002
49780,46.1892,-84.6083
92377,34.1572,-117.405
42045,37.02756,-88.24836
17202,39.9072,-77.636
20101,38.9896,-77.4505
72011,34.5099,-92.4565
44024,41.5761,-81.1919
17124,40.2645,-76.8806
84319,41.6,-111.72
35020,33.3899,-86.9523
54205,44.61805,-87.64204
28733,35.4335,-83.8103
43111,39.5016,-82.2436
24472,37.93,-79.23
60512,41.7045,-88.4276
1759 NB,52.84227,4.70235
13107,43.4607,-76.1343
19522,40.45,-75.82
EX23 8PL,50.82664,-4.54368
83442,43.63186,-111.77358
21673,38.6589,-76.0456
94540,37.65,-122.09
56118,43.8918,-95.0375
65777,36.5371,-91.9918
10922,41.3335,-73.9942
12758,41.9041,-74.7692
K0A,45.44216,-75.23716
56544,46.77835,-95.74379
26581,39.63369,-80.55814
84713,38.36914,-112.37132
37849,36.04175,-84.10992
53574,42.8176,-89.6556
95229,38.1147,-120.454
28055,35.2203,-81.2531
58335,47.9801,-98.9926
RG1 9TA,51.45426,-0.97813
49873,45.8788,-87.4803
24027,37.2732,-79.9532
13820,42.54945,-74.99101
53956,43.5322,-89.0154
18603,41.07842,-76.23549
73130,35.4575,-97.3441
97475,44.0471,-123.016
20678,38.528,-76.5949
62630,39.2816,-90.0918
89519,39.4989,-119.746
28472,34.2997,-78.6775
41555,37.5374,-82.2363
62351,40.0927,-91.2943
63622,37.75616,-90.8843
84652,39.0378,-111.892
99841,57.7783,-135.216
7202,40.66,-74.19
64116,39.1413,-94.57769
83855,46.9986,-116.938
11949,40.8641,-72.792
L4B 1L1,43.84594,-79.38629
43154,39.5973,-82.8158
32344,30.61103,-83.90628
49525,43.0082,-85.5945
92307,34.57,-117.15
37015,36.2777,-87.0046
62890,37.8635,-88.7619
29341,35.1241,-81.7196
19956,38.55,-75.57
72419,35.76188,-90.39367
98620,45.83457,-120.59172
73117,35.4751,-97.4594
29333,34.9675,-81.9064
99780,63.798,-142.322
97377,44.4622,-123.098
32067,30.1658,-81.7068
60002,42.47919,-88.13342
52754,41.37919,-91.26127
98191,47.6129,-122.334
60030,42.3279,-88.0546
53237,42.9442,-87.9093
35504,33.9053,-87.1755
V3S 1B7,49.10337,-122.80545
99654,61.61685,-149.74045
93888,36.7536,-119.677
59479,47.1454,-110.16
4049,43.7248,-70.6785
88577,31.768,-106.33
13456,42.9994,-75.2687
6151,41.7663,-72.6722
66851,38.2286,-96.9441
N6A,42.98492,-81.24528
T0K 1N0,49.13239,-113.60024
8326,39.5287,-74.9368
36360,31.43,-85.64
27215,36.0354,-79.4943
81201,38.5561,-106.066
93613,36.8253,-119.702
14027,42.5883,-79.0184
52551,40.74857,-92.20221
75979,30.7643,-94.4448
38501,36.15,-85.5
S7H,52.10659,-106.60763
2421,42.4455,-71.2362
28575,34.6883,-76.8865
91328,34.2206,-118.533
91040,34.26334,-118.3114
E9E,46.93015,-65.91813
90707,33.8819,-118.116
83403,43.4783,-111.983
48848,42.8816,-84.3589
61044,42.3234,-89.9098
2761,41.9834,-71.3336
85306,33.61769,-112.16631
8740,39.9259,-74.1352
2917,41.92205,-71.54951
82601,42.85997,-106.26836
10172,40.7546,-73.9736
58385,48.4593,-99.6302
2954,-27.78178,29.92606
76903,31.475,-100.443
20662,38.4371,-77.2066
6290,-34.29325,115.13925
G6V 9R2,46.82263,-71.11358
64426,40.565,-93.89523
58261,48.29,-97.37
21890,38.0897,-75.8286
16415,42.0256,-80.2209
57335,43.0551,-98.7703
12306,42.7956,-74.0065
25719,38.4236,-82.4399
90089,34.0218,-118.288
66856,38.41,-95.85
4780,46.17144,-68.15975
63469,39.89226,-92.0299
56303,45.5807,-94.2151
45013,39.4158,-84.6488
74170,36.042,-95.946
97117,45.5866,-123.263
14009,42.48479,-78.33113
50272,41.0886,-93.2557
70465,30.8778,-90.5191
53095,43.39326,-88.24612
37642,36.5509,-82.7598
33,49.72253,20.25034
34492,29.0083,-82.0351
98124,47.5777,-122.334
A0A,47.76411,-52.7651
28636,35.9603,-81.0498
N0B 1M0,43.46917,-80.40942
2170,-33.9254,150.92169
1560,42.17803,-71.69616
14475,42.9381,-77.5049
78957,30.09986,-97.11501
A2H 6K6,48.949,-57.95027
84747,38.4051,-111.654
37874,35.64757,-84.57466
8863,40.52643,-74.30584
5156,43.3096,-72.4675
T3B,51.07471,-114.16417
28159,35.6927,-80.4317
18325,41.2462,-75.2295
E1B 3K9,46.06221,-64.81369
96718,19.4324,-155.259
130,60.16545,24.94413
58341,47.7822,-99.8441
28002,35.3544,-80.1903
27509,36.1325,-78.7672
54437,44.82358,-90.61181
8062,39.72246,-75.16627
62875,38.7544,-89.1134
50123,43.77575,11.23721
38768,33.9633,-90.4778
10271,40.7073,-74.0111
97810,45.7562,-118.63
17052,40.3968,-77.9489
86403,34.4788,-114.346
21550,39.51168,-79.31557
62269,38.59,-89.91
19726,39.6843,-75.7358
33328,26.07648,-80.25212
23413,37.4737,-75.8516
48304,42.5873,-83.234
M2M 1Z2,43.78596,-79.39679
43219,40.0079,-82.923
89194-000,-27.24234,-50.21886
38761,33.4871,-90.5107
1752,42.3474,-71.5367
99161,46.8894,-117.139
83631,43.8008,-115.834
94088,37.3688,-122.035
45724,39.41952,-81.81569
59213,47.92005,-104.80175
33585,28.79971,-82.07009
23889,36.8974,-77.7408
17037,40.433,-77.3516
G1K 8H8,46.81592,-71.21875
44212,41.27478,-81.87819
30024,34.05,-84.07
54415,44.6134,-89.9209
79010,35.5297,-102.256
60012,42.2669,-88.32924
31406,31.94049,-81.12205
71678,34.0288,-91.7785
67049,37.1816,-97.8569
53551,43.0838,-88.9236
17084,40.6771,-77.6392
21754,39.3307,-77.3133
7727,40.2012,-74.168
23093,37.99259,-77.97387
14223,42.98913,-78.87223
BL1 1LS,53.57686,-2.42822
51047,42.953,-95.329
12205,42.7227,-73.8301
50482,43.1279,-93.4673
61130,42.3246,-89.0024
12252,42.652,-73.7584
17013,40.24925,-77.13701
TA1 2EJ,51.02387,-3.08011
55741,47.5127,-92.41101
98274,48.3431,-122.181
69361,41.93191,-103.57883
78830,28.5533,-99.5583
R0A 0X0,49.66457,-96.87555
68410,40.59695,-95.78917
39061,33.0736,-90.7953
25011,38.5097,-81.8401
95602,38.9886,-121.117
14580,43.22,-77.4462
72579,35.8459,-91.4633
30606,33.9381,-83.4292
23219,37.5411,-77.4346
78833,29.7353,-99.9694
48225,42.43244,-82.92264
40444,37.6716,-84.5796
33345,26.1797,-80.2755
44128,41.45009,-81.55793
28734,35.1705,-83.4643
8527,40.1058,-74.3545
75975,31.9,-94.39
LA15 8RQ,54.15689,-3.1782
400010,18.9772,72.82395
63653,37.8688,-90.5931
38363,35.70337,-88.14351
25517,38.0743,-82.4675
70301,29.79576,-90.82287
60180,42.2208,-88.5217
L6V 1A2,43.68682,-79.7591
37421,35.01537,-85.11196
62256,38.2459,-90.2047
88021,31.9803,-107.195
87013,36.0303,-107.258
38873,34.65982,-88.26588
63381,38.9675,-91.211
45740,39.4777,-82.0809
38425,35.367,-87.9193
4131 NR,51.97848,5.09092
64804,37.04673,-94.5055
62323,39.8014,-90.6366
72901,35.38972,-94.42968
D15 TDC0,53.38305,-6.3846
41095,38.7945,-84.7821
7095,40.5539,-74.2861
99328,46.28708,-118.10717
70392,29.6955,-91.3176
59546,47.7977,-108.075
94153,37.775,-122.418
41640,37.5041,-82.8415
10270,40.7053,-74.0068
11581,40.6532,-73.7131
77446,30.0871,-95.9744
H7P 0G1,45.56704,-73.78401
85226,33.2772,-111.926
32941,28.0775,-80.6291
99521,61.205,-149.745
D02 TN90,53.33683,-6.26576
65243,39.2946,-92.3427
47737,37.9745,-87.5735
83812,47.0473,-116.265
21123,39.1259,-76.5123
46703,41.64,-85
55768,47.44965,-92.76963
83642,43.59,-116.42
32061,30.0697,-82.5416
32810,28.6235,-81.4246
HR3,52.15326,-2.94264
77297,29.763,-95.3629
75109,32.0388,-96.3438
55781,47.70744,-93.06791
1119,42.1247,-72.5112
65899,37.1496,-93.2507
92096,33.1293,-117.158
96133,38.6283,-119.554
32229,30.4111,-81.5781
627,18.4865,-66.8455
11742,40.8102,-73.04
28463,34.0984,-78.7803
64834,37.2082,-94.5634
64748,37.3777,-94.0491
31774,31.6482,-83.38283
50859,41.0285,-94.528
65443,38.0912,-92.1168
36277,33.7598,-85.8118
91320,34.18054,-118.90709
98402,47.2493,-122.44
49020,42.3953,-85.2322
47119,38.35173,-85.94164
44502,41.0844,-80.6432
80733,40.3281,-103.494
4750,46.9626,-67.8576
29853,33.3984,-81.4022
64468,40.308,-94.8702
14815,42.3738,-77.0974
48830,43.3651,-84.8355
52172,43.256,-91.4868
27824,35.47823,-76.01213
70422,30.74463,-90.62093
28906,35.16758,-84.04519
92617,33.6458,-117.842
85933,34.41387,-110.56326
31820,32.5791,-84.8495
J6J,45.36016,-73.7494
22637,39.2731,-78.3546
24433,38.3961,-79.486
L7S 1T9,43.32552,-79.79903
28367,35.1705,-79.7227
80125,39.4912,-105.032
76086,32.7558,-97.7972
6514,-30.06938,114.96837
77368,30.4513,-94.8432
36037,50.55,9.68361
61848,40.3071,-87.701
34982,27.37393,-80.33394
47353,39.6086,-84.9137
59073,46.5044,-108.219
54082,45.067,-92.7557
89821,40.4796,-116.37
92697,33.6487,-117.841
56443,46.1947,-94.5709
52552,40.8302,-92.5337
98686,45.71067,-122.64899
31639,31.2271,-83.1916
49548,42.8657,-85.663
71841,34.1479,-94.3123
71432,31.7639,-92.4801
110009,28.69885,77.1974
42070,36.7988,-88.8999
36108,32.3488,-86.4016
3841,42.8817,-71.1752
L6H 4H7,43.47021,-79.70332
15717,40.4734,-79.20892
67031,37.3888,-97.5858
88314,33.1537,-105.883
53783,43.1596,-89.2845
29105,33.7495,-81.5464
24557,36.93806,-79.28278
7458,41.0459,-74.097
3902,43.2219,-70.6402
8089,39.72317,-74.84905
30307,33.7702,-84.3346
B78 3TW,52.61221,-1.71377
62305,39.93,-91.38
47362,39.92,-85.36
17829,40.8997,-77.1574
70632,29.8073,-93.0239
98632,46.2098,-123.064
47980,40.7725,-86.871
86017,34.9377,-111.641
18970,40.4108,-75.3789
18076,40.3713,-75.4889
37860,36.2465,-83.1838
75638,33.03,-94.72
26802,38.6406,-79.2014
39111,31.822,-89.7913
60131,41.93,-87.87
55614,47.3801,-91.2964
71049,31.961,-93.89797
13650,43.8534,-76.251
53566,42.6079,-89.6414
92386,34.2521,-116.833
93031,34.2199,-119.18
19609,40.33593,-76.00605
14854,42.5083,-76.6154
95071,37.2636,-122.022
80106,39.172,-104.56
46746,41.74528,-85.4375
27235,36.0983,-80.0059
44011,41.4484,-82.019
80294,39.7488,-104.989
74027,36.7964,-95.604
28586,35.3,-77.15
33538,28.85304,-82.21342
13314,42.8055,-75.3359
95570,41.1412,-124.025
48128,42.3202,-83.2708
30228,33.44872,-84.3252
88573,31.768,-106.33
41553,37.4798,-82.1599
27953,35.84222,-75.9175
24226,37.18844,-82.32487
E8B,47.87997,-67.33661
97408,44.08783,-123.05234
52335,41.4707,-92.1243
32577,30.7355,-87.3786
75975,31.76318,-94.33991
20778,38.8343,-76.5645
16915,41.7605,-77.9728
67573,38.2207,-98.4257
80134,39.5333,-104.81711
82052,41.1656,-105.434
